地名,日期,经度,纬度,2米气温(°C),天气代码(),降雨量(mm),100米风速(m/s)
"湖南省, 中国",2023/10/19 5:00,111.2178802,27.38137054,20.35,Sunny,0,1
"湖南省, 中国",2023/10/19 6:00,111.2178802,27.38137054,19.9,Sunny,0,1.72
"湖南省, 中国",2023/10/19 7:00,111.2178802,27.38137054,18,Sunny,0.1,1.86
"湖南省, 中国",2023/10/19 8:00,111.2178802,27.38137054,19,drizzle,0.6,1.42
"湖南省, 中国",2023/10/19 9:00,111.2178802,27.38137054,19.45,drizzle,0.5,1.53
"湖南省, 中国",2023/10/19 10:00,111.2178802,27.38137054,20.7,Sunny,0.1,2.26
"湖南省, 中国",2023/10/19 11:00,111.2178802,27.38137054,21.2,Sunny,0,3.47
"湖南省, 中国",2023/10/19 12:00,111.2178802,27.38137054,21.7,Sunny,0,3.18
"湖南省, 中国",2023/10/19 13:00,111.2178802,27.38137054,22.15,Overcast,0,2.92
"湖南省, 中国",2023/10/19 14:00,111.2178802,27.38137054,22.1,Sunny,0,3.11
"湖南省, 中国",2023/10/19 15:00,111.2178802,27.38137054,21.9,Sunny,0,4.33
"湖南省, 中国",2023/10/19 16:00,111.2178802,27.38137054,21.31,Sunny,0.1,5.08
"湖南省, 中国",2023/10/19 17:00,111.2178802,27.38137054,20.4,Overcast,0,6.59
"湖南省, 中国",2023/10/19 18:00,111.2178802,27.38137054,18.45,Sunny,0,8.98
"湖南省, 中国",2023/10/19 19:00,111.2178802,27.38137054,16.9,Overcast,0,10.18
"湖南省, 中国",2023/10/19 20:00,111.2178802,27.38137054,14.9,Overcast,0,11.16
"湖南省, 中国",2023/10/19 21:00,111.2178802,27.38137054,13.81,Overcast,0,12.34
"湖南省, 中国",2023/10/19 22:00,111.2178802,27.38137054,13.2,Overcast,0,10.85
"湖南省, 中国",2023/10/19 23:00,111.2178802,27.38137054,12.6,Overcast,0,10.75
"湖南省, 中国",2023/10/20 0:00,111.2178802,27.38137054,11.95,Cloudy,0,12.05
"湖南省, 中国",2023/10/20 1:00,111.2178802,27.38137054,11.75,Overcast,0,11.02
"湖南省, 中国",2023/10/20 2:00,111.2178802,27.38137054,11.81,Sunny,0,9.23
"湖南省, 中国",2023/10/20 3:00,111.2178802,27.38137054,11.66,Sunny,0,8.26
"湖南省, 中国",2023/10/20 4:00,111.2178802,27.38137054,11.6,Sunny,0,7.12
"湖南省, 中国",2023/10/20 5:00,111.2178802,27.38137054,11.41,Sunny,0,6.96
"湖南省, 中国",2023/10/20 6:00,111.2178802,27.38137054,11.25,Sunny,0,8.02
"湖南省, 中国",2023/10/20 7:00,111.2178802,27.38137054,11.2,Sunny,0,8.55
"湖南省, 中国",2023/10/20 8:00,111.2178802,27.38137054,11.16,Sunny,0,7.37
"湖南省, 中国",2023/10/20 9:00,111.2178802,27.38137054,11.7,Sunny,0,8.64
"湖南省, 中国",2023/10/20 10:00,111.2178802,27.38137054,12.6,Sunny,0,7.81
"湖南省, 中国",2023/10/20 11:00,111.2178802,27.38137054,14.31,Sunny,0,7.6
"湖南省, 中国",2023/10/20 12:00,111.2178802,27.38137054,15.4,Sunny,0,7.23
"湖南省, 中国",2023/10/20 13:00,111.2178802,27.38137054,16.85,Sunny,0,7.07
"湖南省, 中国",2023/10/20 14:00,111.2178802,27.38137054,17.85,Sunny,0,7.22
"湖南省, 中国",2023/10/20 15:00,111.2178802,27.38137054,18,Sunny,0,7.13
"湖南省, 中国",2023/10/20 16:00,111.2178802,27.38137054,17.65,Sunny,0,6.99
"湖南省, 中国",2023/10/20 17:00,111.2178802,27.38137054,16.9,Sunny,0,6.27
"湖南省, 中国",2023/10/20 18:00,111.2178802,27.38137054,15.1,Sunny,0,5.03
"湖南省, 中国",2023/10/20 19:00,111.2178802,27.38137054,13.31,Sunny,0,4.48
"湖南省, 中国",2023/10/20 20:00,111.2178802,27.38137054,12.1,Sunny,0,2.97
"湖南省, 中国",2023/10/20 21:00,111.2178802,27.38137054,12.2,Sunny,0,3.29
"湖南省, 中国",2023/10/20 22:00,111.2178802,27.38137054,11.7,Sunny,0,3.86
"湖南省, 中国",2023/10/20 23:00,111.2178802,27.38137054,11.25,Sunny,0,3.83
"湖南省, 中国",2023/10/21 0:00,111.2178802,27.38137054,10.81,Sunny,0,3.32
"湖南省, 中国",2023/10/21 1:00,111.2178802,27.38137054,10.25,Sunny,0,3.21
"湖南省, 中国",2023/10/21 2:00,111.2178802,27.38137054,9.95,Sunny,0,3.41
"湖南省, 中国",2023/10/21 3:00,111.2178802,27.38137054,9.6,Sunny,0,3.34
"湖南省, 中国",2023/10/21 4:00,111.2178802,27.38137054,9.31,Sunny,0,3.44
"湖南省, 中国",2023/10/21 5:00,111.2178802,27.38137054,9.1,Sunny,0,3.57
"湖南省, 中国",2023/10/21 6:00,111.2178802,27.38137054,9,Sunny,0,3.75
"湖南省, 中国",2023/10/21 7:00,111.2178802,27.38137054,9.16,Sunny,0,3.92
"湖南省, 中国",2023/10/21 8:00,111.2178802,27.38137054,11.2,Sunny,0,3.1
"湖南省, 中国",2023/10/21 9:00,111.2178802,27.38137054,14.1,Sunny,0,2.3
"湖南省, 中国",2023/10/21 10:00,111.2178802,27.38137054,15.65,Sunny,0,2.92
"湖南省, 中国",2023/10/21 11:00,111.2178802,27.38137054,16.75,Sunny,0,3.32
"湖南省, 中国",2023/10/21 12:00,111.2178802,27.38137054,17.45,Sunny,0,3.64
"湖南省, 中国",2023/10/21 13:00,111.2178802,27.38137054,18.06,Sunny,0,3.36
"湖南省, 中国",2023/10/21 14:00,111.2178802,27.38137054,18.5,Sunny,0,3.44
"湖南省, 中国",2023/10/21 15:00,111.2178802,27.38137054,18.56,Sunny,0,3.28
"湖南省, 中国",2023/10/21 16:00,111.2178802,27.38137054,18.31,Sunny,0,3.26
"湖南省, 中国",2023/10/21 17:00,111.2178802,27.38137054,17.4,Sunny,0,3.44
"湖南省, 中国",2023/10/21 18:00,111.2178802,27.38137054,14.65,Sunny,0,3.78
"湖南省, 中国",2023/10/21 19:00,111.2178802,27.38137054,13.95,Sunny,0,3.61
"湖南省, 中国",2023/10/21 20:00,111.2178802,27.38137054,12.7,Sunny,0,2.31
"湖南省, 中国",2023/10/21 21:00,111.2178802,27.38137054,14.25,Sunny,0,1.55
"湖南省, 中国",2023/10/21 22:00,111.2178802,27.38137054,13.25,Sunny,0,0.6
"湖南省, 中国",2023/10/21 23:00,111.2178802,27.38137054,12.16,Sunny,0,0.14
"湖南省, 中国",2023/10/22 0:00,111.2178802,27.38137054,11.1,Sunny,0,0.63
"湖南省, 中国",2023/10/22 1:00,111.2178802,27.38137054,11.2,Sunny,0,0.98
"湖南省, 中国",2023/10/22 2:00,111.2178802,27.38137054,10.85,Sunny,0,1.3
"湖南省, 中国",2023/10/22 3:00,111.2178802,27.38137054,10.35,Sunny,0,1.17
"湖南省, 中国",2023/10/22 4:00,111.2178802,27.38137054,10.16,Sunny,0,0.99
"湖南省, 中国",2023/10/22 5:00,111.2178802,27.38137054,10.1,Sunny,0,1.22
"湖南省, 中国",2023/10/22 6:00,111.2178802,27.38137054,9.81,Sunny,0,1.39
"湖南省, 中国",2023/10/22 7:00,111.2178802,27.38137054,9.75,Sunny,0,1.12
"湖南省, 中国",2023/10/22 8:00,111.2178802,27.38137054,11.7,Sunny,0,0.57
"湖南省, 中国",2023/10/22 9:00,111.2178802,27.38137054,14.45,Sunny,0,0.32
"湖南省, 中国",2023/10/22 10:00,111.2178802,27.38137054,16.06,Sunny,0,0.64
"湖南省, 中国",2023/10/22 11:00,111.2178802,27.38137054,17.4,Sunny,0,0.94
"湖南省, 中国",2023/10/22 12:00,111.2178802,27.38137054,18.56,Sunny,0,0.85
"湖南省, 中国",2023/10/22 13:00,111.2178802,27.38137054,19.5,Sunny,0,1
"湖南省, 中国",2023/10/22 14:00,111.2178802,27.38137054,20.1,Sunny,0,1.22
"湖南省, 中国",2023/10/22 15:00,111.2178802,27.38137054,20.31,Sunny,0,1.61
"湖南省, 中国",2023/10/22 16:00,111.2178802,27.38137054,20.06,Sunny,0,2.01
"湖南省, 中国",2023/10/22 17:00,111.2178802,27.38137054,19.1,Sunny,0,2.42
"湖南省, 中国",2023/10/22 18:00,111.2178802,27.38137054,17.5,Sunny,0,2.38
"湖南省, 中国",2023/10/22 19:00,111.2178802,27.38137054,17.4,Sunny,0,2.02
"湖南省, 中国",2023/10/22 20:00,111.2178802,27.38137054,17.35,Sunny,0,2.51
"湖南省, 中国",2023/10/22 21:00,111.2178802,27.38137054,17.06,Sunny,0,1.96
"湖南省, 中国",2023/10/22 22:00,111.2178802,27.38137054,16.81,Sunny,0,1.26
"湖南省, 中国",2023/10/22 23:00,111.2178802,27.38137054,15.7,Sunny,0,0.89
"湖南省, 中国",2023/10/23 0:00,111.2178802,27.38137054,14.06,Sunny,0,0.45
"湖南省, 中国",2023/10/23 1:00,111.2178802,27.38137054,13.31,Sunny,0,0
"湖南省, 中国",2023/10/23 2:00,111.2178802,27.38137054,12.66,Sunny,0,0.41
"湖南省, 中国",2023/10/23 3:00,111.2178802,27.38137054,13.31,Sunny,0,0.1
"湖南省, 中国",2023/10/23 4:00,111.2178802,27.38137054,14.1,Sunny,0,0.28
"湖南省, 中国",2023/10/23 5:00,111.2178802,27.38137054,12.91,Sunny,0,0.22
"湖南省, 中国",2023/10/23 6:00,111.2178802,27.38137054,12.95,Sunny,0,0
"湖南省, 中国",2023/10/23 7:00,111.2178802,27.38137054,14.06,Sunny,0,0.36
"湖南省, 中国",2023/10/23 8:00,111.2178802,27.38137054,14.06,Sunny,0,1.1
"湖南省, 中国",2023/10/23 9:00,111.2178802,27.38137054,15.25,Sunny,0,0
"湖南省, 中国",2023/10/23 10:00,111.2178802,27.38137054,17.06,Sunny,0,0.32
"湖南省, 中国",2023/10/23 11:00,111.2178802,27.38137054,18.6,Sunny,0,0.98
"湖南省, 中国",2023/10/23 12:00,111.2178802,27.38137054,19.95,Sunny,0,1.57
"湖南省, 中国",2023/10/23 13:00,111.2178802,27.38137054,20.9,Sunny,0,1.79
"湖南省, 中国",2023/10/23 14:00,111.2178802,27.38137054,21.5,Sunny,0,1.78
"湖南省, 中国",2023/10/23 15:00,111.2178802,27.38137054,21.7,Sunny,0,1.56
"湖南省, 中国",2023/10/23 16:00,111.2178802,27.38137054,21.5,Sunny,0,1.7
"湖南省, 中国",2023/10/23 17:00,111.2178802,27.38137054,20.45,Sunny,0,1.5
"湖南省, 中国",2023/10/23 18:00,111.2178802,27.38137054,19.65,Sunny,0,0.85
"湖南省, 中国",2023/10/23 19:00,111.2178802,27.38137054,16.6,Sunny,0,1.12
"湖南省, 中国",2023/10/23 20:00,111.2178802,27.38137054,20.31,Sunny,0,2.59
"湖南省, 中国",2023/10/23 21:00,111.2178802,27.38137054,19.81,Sunny,0,2.6
"湖南省, 中国",2023/10/23 22:00,111.2178802,27.38137054,19.31,Sunny,0,2.21
"湖南省, 中国",2023/10/23 23:00,111.2178802,27.38137054,19.15,Sunny,0,1.43
"湖南省, 中国",2023/10/24 0:00,111.2178802,27.38137054,18.9,Sunny,0,1.57
"湖南省, 中国",2023/10/24 1:00,111.2178802,27.38137054,18.65,Sunny,0,1.3
"湖南省, 中国",2023/10/24 2:00,111.2178802,27.38137054,18.06,Sunny,0,0.63
"湖南省, 中国",2023/10/24 3:00,111.2178802,27.38137054,16.15,Sunny,0,0.42
"湖南省, 中国",2023/10/24 4:00,111.2178802,27.38137054,16.31,Sunny,0,0.41
"湖南省, 中国",2023/10/24 5:00,111.2178802,27.38137054,16.06,Sunny,0,0.8
"湖南省, 中国",2023/10/24 6:00,111.2178802,27.38137054,17.6,Sunny,0,0.94
"湖南省, 中国",2023/10/24 7:00,111.2178802,27.38137054,17.25,Sunny,0,1
"湖南省, 中国",2023/10/24 8:00,111.2178802,27.38137054,17.35,Sunny,0,0.94
"湖南省, 中国",2023/10/24 9:00,111.2178802,27.38137054,18.65,Sunny,0,0.36
"湖南省, 中国",2023/10/24 10:00,111.2178802,27.38137054,20.25,Sunny,0,0.94
"湖南省, 中国",2023/10/24 11:00,111.2178802,27.38137054,21.75,Sunny,0,1.68
"湖南省, 中国",2023/10/24 12:00,111.2178802,27.38137054,22.9,Sunny,0,1.58
"湖南省, 中国",2023/10/24 13:00,111.2178802,27.38137054,23.85,Sunny,0,1.84
"湖南省, 中国",2023/10/24 14:00,111.2178802,27.38137054,24.4,Sunny,0,1.92
"湖南省, 中国",2023/10/24 15:00,111.2178802,27.38137054,24.65,Sunny,0,1.5
"湖南省, 中国",2023/10/24 16:00,111.2178802,27.38137054,24.65,Sunny,0,1.56
"湖南省, 中国",2023/10/24 17:00,111.2178802,27.38137054,23.81,Sunny,0,2.19
"湖南省, 中国",2023/10/24 18:00,111.2178802,27.38137054,22.2,Sunny,0,2.42
"湖南省, 中国",2023/10/24 19:00,111.2178802,27.38137054,21,Sunny,0,0.78
"湖南省, 中国",2023/10/24 20:00,111.2178802,27.38137054,19.56,Sunny,0,0.91
"湖南省, 中国",2023/10/24 21:00,111.2178802,27.38137054,23.25,Sunny,0,1.98
"湖南省, 中国",2023/10/24 22:00,111.2178802,27.38137054,23.2,Cloudy,0,2.46
"湖南省, 中国",2023/10/24 23:00,111.2178802,27.38137054,21.81,Sunny,0,2.91
"湖南省, 中国",2023/10/25 0:00,111.2178802,27.38137054,22.31,Sunny,0,2.61
"湖南省, 中国",2023/10/25 1:00,111.2178802,27.38137054,20.65,Sunny,0,2.55
"湖南省, 中国",2023/10/25 2:00,111.2178802,27.38137054,20.5,Sunny,0.1,1.17
"湖南省, 中国",2023/10/25 3:00,111.2178802,27.38137054,19.1,Sunny,0,0.45
"湖南省, 中国",2023/10/25 4:00,111.2178802,27.38137054,17.85,Sunny,0,0.63
"湖南省, 中国",2023/10/25 5:00,111.2178802,27.38137054,18.56,Sunny,0,0.85
"湖南省, 中国",2023/10/25 6:00,111.2178802,27.38137054,20.1,Sunny,0,0.92
"湖南省, 中国",2023/10/25 7:00,111.2178802,27.38137054,18.35,Sunny,0,0.3
"湖南省, 中国",2023/10/25 8:00,111.2178802,27.38137054,20.35,Sunny,0,0.99
"湖南省, 中国",2023/10/25 9:00,111.2178802,27.38137054,21.56,Sunny,0,0.54
"湖南省, 中国",2023/10/25 10:00,111.2178802,27.38137054,22.81,Sunny,0,1.08
"湖南省, 中国",2023/10/25 11:00,111.2178802,27.38137054,23.2,Sunny,0,1.39
"湖南省, 中国",2023/10/25 12:00,111.2178802,27.38137054,24.2,Sunny,0,1.63
"湖南省, 中国",2023/10/25 13:00,111.2178802,27.38137054,25.2,Sunny,0,2.64
"湖南省, 中国",2023/10/25 14:00,111.2178802,27.38137054,25.35,Sunny,0,2.72
"湖南省, 中国",2023/10/25 15:00,111.2178802,27.38137054,24.95,Sunny,0.1,1.36
"湖南省, 中国",2023/10/25 16:00,111.2178802,27.38137054,24.45,Sunny,0.2,1.22
"湖南省, 中国",2023/10/25 17:00,111.2178802,27.38137054,23.4,Sunny,0.2,2.92
"湖南省, 中国",2023/10/25 18:00,111.2178802,27.38137054,21.35,Sunny,0.1,3.85
"湖南省, 中国",2023/10/25 19:00,111.2178802,27.38137054,20.15,Sunny,0,5
"湖南省, 中国",2023/10/25 20:00,111.2178802,27.38137054,19.56,Sunny,0,4.7
"湖南省, 中国",2023/10/25 21:00,111.2178802,27.38137054,19.2,Sunny,0.1,3.64
"湖南省, 中国",2023/10/25 22:00,111.2178802,27.38137054,18.45,Sunny,0.1,3.69
"湖南省, 中国",2023/10/25 23:00,111.2178802,27.38137054,17.95,Sunny,0.1,3.71
"湖南省, 中国",2023/10/26 0:00,111.2178802,27.38137054,17.81,Sunny,0,3.67
"湖南省, 中国",2023/10/26 1:00,111.2178802,27.38137054,17.56,Sunny,0.1,3.42
"湖南省, 中国",2023/10/26 2:00,111.2178802,27.38137054,17.4,Sunny,0,3.52
"湖南省, 中国",2023/10/26 3:00,111.2178802,27.38137054,17.2,Overcast,0.1,2.62
"湖南省, 中国",2023/10/26 4:00,111.2178802,27.38137054,17.15,Overcast,0.1,2.73
"湖南省, 中国",2023/10/26 5:00,111.2178802,27.38137054,16.85,drizzle,0.7,4.06
"湖南省, 中国",2023/10/26 6:00,111.2178802,27.38137054,16.5,Light Rain,1.4,4.4
"湖南省, 中国",2023/10/26 7:00,111.2178802,27.38137054,16.2,Light Rain,2.4,3.91
"湖南省, 中国",2023/10/26 8:00,111.2178802,27.38137054,16.2,Light Rain,1.4,3.4
"湖南省, 中国",2023/10/26 9:00,111.2178802,27.38137054,16.7,drizzle,1,2.93
"湖南省, 中国",2023/10/26 10:00,111.2178802,27.38137054,17.45,drizzle,0.5,2.9
"湖南省, 中国",2023/10/26 11:00,111.2178802,27.38137054,18.2,Sunny,0.3,2.47
"湖南省, 中国",2023/10/26 12:00,111.2178802,27.38137054,18.35,Sunny,0.1,2.43
"湖南省, 中国",2023/10/26 13:00,111.2178802,27.38137054,18.75,Sunny,0,2.67
"湖南省, 中国",2023/10/26 14:00,111.2178802,27.38137054,19.45,Sunny,0,2.79
"湖南省, 中国",2023/10/26 15:00,111.2178802,27.38137054,18.9,drizzle,0.4,2.77
"湖南省, 中国",2023/10/26 16:00,111.2178802,27.38137054,18.15,Light Rain,1.4,2.89
"湖南省, 中国",2023/10/26 17:00,111.2178802,27.38137054,17.9,drizzle,0.4,2.72
"湖南省, 中国",2023/10/26 18:00,111.2178802,27.38137054,17.56,Overcast,0,3.52
"湖南省, 中国",2023/10/26 19:00,111.2178802,27.38137054,17.35,Overcast,0,3.55
"湖南省, 中国",2023/10/26 20:00,111.2178802,27.38137054,17.15,Overcast,0.1,3.5
"湖南省, 中国",2023/10/26 21:00,111.2178802,27.38137054,16,Overcast,0.2,4.71
"湖南省, 中国",2023/10/26 22:00,111.2178802,27.38137054,15.7,Light Rain,1.4,4.7
"湖南省, 中国",2023/10/26 23:00,111.2178802,27.38137054,15.31,drizzle,0.9,4.33
"湖南省, 中国",2023/10/27 0:00,111.2178802,27.38137054,14.85,Sunny,0,4.22
"湖南省, 中国",2023/10/27 1:00,111.2178802,27.38137054,14.7,Sunny,0,3.1
"湖南省, 中国",2023/10/27 2:00,111.2178802,27.38137054,14.06,Overcast,0,2.26
"湖南省, 中国",2023/10/27 3:00,111.2178802,27.38137054,14.4,Overcast,0,2.57
"湖南省, 中国",2023/10/27 4:00,111.2178802,27.38137054,14.56,Overcast,0,2.33
"湖南省, 中国",2023/10/27 5:00,111.2178802,27.38137054,14.75,Overcast,0.1,2.8
"湖南省, 中国",2023/10/27 6:00,111.2178802,27.38137054,14.9,drizzle,0.4,3.21
"湖南省, 中国",2023/10/27 7:00,111.2178802,27.38137054,14.9,drizzle,0.8,4
"湖南省, 中国",2023/10/27 8:00,111.2178802,27.38137054,15.2,drizzle,0.4,4.41
"湖南省, 中国",2023/10/27 9:00,111.2178802,27.38137054,15.7,Overcast,0.2,5.1
"湖南省, 中国",2023/10/27 10:00,111.2178802,27.38137054,17.65,Overcast,0,2.45
"湖南省, 中国",2023/10/27 11:00,111.2178802,27.38137054,18.35,Overcast,0,3.01
"湖南省, 中国",2023/10/27 12:00,111.2178802,27.38137054,18.7,Overcast,0,3.1
"湖南省, 中国",2023/10/27 13:00,111.2178802,27.38137054,18.1,Overcast,0,3.55
"湖南省, 中国",2023/10/27 14:00,111.2178802,27.38137054,17.85,Overcast,0,3.61
"湖南省, 中国",2023/10/27 15:00,111.2178802,27.38137054,18.15,Overcast,0,3.95
"湖南省, 中国",2023/10/27 16:00,111.2178802,27.38137054,17.85,Overcast,0,4.41
"湖南省, 中国",2023/10/27 17:00,111.2178802,27.38137054,17.31,Overcast,0,5.31
"湖南省, 中国",2023/10/27 18:00,111.2178802,27.38137054,16.4,Overcast,0,5.6
"湖南省, 中国",2023/10/27 19:00,111.2178802,27.38137054,16.1,Overcast,0,6
"湖南省, 中国",2023/10/27 20:00,111.2178802,27.38137054,16,Overcast,0,6.3
"湖南省, 中国",2023/10/27 21:00,111.2178802,27.38137054,15.25,Overcast,0,6.13
"湖南省, 中国",2023/10/27 22:00,111.2178802,27.38137054,15.1,Overcast,0,5.6
"湖南省, 中国",2023/10/27 23:00,111.2178802,27.38137054,15.06,Overcast,0,4.92
"湖南省, 中国",2023/10/28 0:00,111.2178802,27.38137054,14.65,Overcast,0,4.42
"湖南省, 中国",2023/10/28 1:00,111.2178802,27.38137054,14.5,Overcast,0,3.08
"湖南省, 中国",2023/10/28 2:00,111.2178802,27.38137054,14.5,Overcast,0,2.96
"湖南省, 中国",2023/10/28 3:00,111.2178802,27.38137054,14.15,Overcast,0,3.47
"湖南省, 中国",2023/10/28 4:00,111.2178802,27.38137054,13.9,Overcast,0,3.42
"湖南省, 中国",2023/10/28 5:00,111.2178802,27.38137054,13.45,Sunny,0,3.21
"湖南省, 中国",2023/10/28 6:00,111.2178802,27.38137054,12.5,Sunny,0,2.41
"湖南省, 中国",2023/10/28 7:00,111.2178802,27.38137054,12.2,Sunny,0,1.87
"湖南省, 中国",2023/10/28 8:00,111.2178802,27.38137054,13.85,Sunny,0,1.6
"湖南省, 中国",2023/10/28 9:00,111.2178802,27.38137054,15.75,Sunny,0,1.46
"湖南省, 中国",2023/10/28 10:00,111.2178802,27.38137054,17.06,Sunny,0,1.7
"湖南省, 中国",2023/10/28 11:00,111.2178802,27.38137054,18.35,Overcast,0,2.14
"湖南省, 中国",2023/10/28 12:00,111.2178802,27.38137054,19.1,Overcast,0,2.42
"湖南省, 中国",2023/10/28 13:00,111.2178802,27.38137054,19.6,Overcast,0,1.97
"湖南省, 中国",2023/10/28 14:00,111.2178802,27.38137054,19.81,Overcast,0,1.41
"湖南省, 中国",2023/10/28 15:00,111.2178802,27.38137054,19.9,Overcast,0,1.43
"湖南省, 中国",2023/10/28 16:00,111.2178802,27.38137054,19.81,Overcast,0,1.77
"湖南省, 中国",2023/10/28 17:00,111.2178802,27.38137054,19.1,Overcast,0,2.51
"湖南省, 中国",2023/10/28 18:00,111.2178802,27.38137054,17.56,Overcast,0,3.62
"湖南省, 中国",2023/10/28 19:00,111.2178802,27.38137054,16.85,Overcast,0,3.4
"湖南省, 中国",2023/10/28 20:00,111.2178802,27.38137054,16.35,Cloudy,0,3.24
"湖南省, 中国",2023/10/28 21:00,111.2178802,27.38137054,15.35,Sunny,0,3.41
"湖南省, 中国",2023/10/28 22:00,111.2178802,27.38137054,15,Sunny,0,3.22
"湖南省, 中国",2023/10/28 23:00,111.2178802,27.38137054,14.31,Sunny,0,2.47
"湖南省, 中国",2023/10/29 0:00,111.2178802,27.38137054,13.6,Sunny,0,1.53
"湖南省, 中国",2023/10/29 1:00,111.2178802,27.38137054,13,Sunny,0,1.1
"湖南省, 中国",2023/10/29 2:00,111.2178802,27.38137054,12.56,Sunny,0,1.02
"湖南省, 中国",2023/10/29 3:00,111.2178802,27.38137054,12.35,Sunny,0,1.14
"湖南省, 中国",2023/10/29 4:00,111.2178802,27.38137054,12.16,Sunny,0,0.92
"湖南省, 中国",2023/10/29 5:00,111.2178802,27.38137054,12.06,Sunny,0,1.7
"湖南省, 中国",2023/10/29 6:00,111.2178802,27.38137054,11.85,Sunny,0,1.82
"湖南省, 中国",2023/10/29 7:00,111.2178802,27.38137054,11.81,Sunny,0,1.71
"湖南省, 中国",2023/10/29 8:00,111.2178802,27.38137054,14.2,Sunny,0,1.8
"湖南省, 中国",2023/10/29 9:00,111.2178802,27.38137054,16.35,Sunny,0,0.6
"湖南省, 中国",2023/10/29 10:00,111.2178802,27.38137054,17.95,Sunny,0,0.32
"湖南省, 中国",2023/10/29 11:00,111.2178802,27.38137054,19.35,Sunny,0,0.28
"湖南省, 中国",2023/10/29 12:00,111.2178802,27.38137054,20.56,Overcast,0,0.71
"湖南省, 中国",2023/10/29 13:00,111.2178802,27.38137054,21.15,Cloudy,0,0.92
"湖南省, 中国",2023/10/29 14:00,111.2178802,27.38137054,21.65,Sunny,0,1.22
"湖南省, 中国",2023/10/29 15:00,111.2178802,27.38137054,21.65,Sunny,0,1.26
"湖南省, 中国",2023/10/29 16:00,111.2178802,27.38137054,21.4,Sunny,0,1.52
"湖南省, 中国",2023/10/29 17:00,111.2178802,27.38137054,20.35,Sunny,0,2.02
"湖南省, 中国",2023/10/29 18:00,111.2178802,27.38137054,18.95,Sunny,0,1.84
"湖南省, 中国",2023/10/29 19:00,111.2178802,27.38137054,16.1,Sunny,0,1.86
"湖南省, 中国",2023/10/29 20:00,111.2178802,27.38137054,15.6,Sunny,0,1.25
"湖南省, 中国",2023/10/29 21:00,111.2178802,27.38137054,15,Sunny,0,0.94
"湖南省, 中国",2023/10/29 22:00,111.2178802,27.38137054,14.4,Sunny,0,0.6
"湖南省, 中国",2023/10/29 23:00,111.2178802,27.38137054,14,Sunny,0,0.73
"湖南省, 中国",2023/10/30 0:00,111.2178802,27.38137054,13.6,Sunny,0,0.91
"湖南省, 中国",2023/10/30 1:00,111.2178802,27.38137054,13.45,Sunny,0,0.85
"湖南省, 中国",2023/10/30 2:00,111.2178802,27.38137054,13.31,Sunny,0,0.98
"湖南省, 中国",2023/10/30 3:00,111.2178802,27.38137054,13.06,Sunny,0,0.9
"湖南省, 中国",2023/10/30 4:00,111.2178802,27.38137054,12.7,Sunny,0,1.02
"湖南省, 中国",2023/10/30 5:00,111.2178802,27.38137054,12.25,Sunny,0,0.91
"湖南省, 中国",2023/10/30 6:00,111.2178802,27.38137054,11.95,Sunny,0,1
"湖南省, 中国",2023/10/30 7:00,111.2178802,27.38137054,11.85,Sunny,0,0.95
"湖南省, 中国",2023/10/30 8:00,111.2178802,27.38137054,14.06,Sunny,0,0.61
"湖南省, 中国",2023/10/30 9:00,111.2178802,27.38137054,16.9,Sunny,0,0.2
"湖南省, 中国",2023/10/30 10:00,111.2178802,27.38137054,18.45,Sunny,0,0.36
"湖南省, 中国",2023/10/30 11:00,111.2178802,27.38137054,19.75,Sunny,0,0.7
"湖南省, 中国",2023/10/30 12:00,111.2178802,27.38137054,20.85,Sunny,0,0.67
"湖南省, 中国",2023/10/30 13:00,111.2178802,27.38137054,21.65,Sunny,0,0.85
"湖南省, 中国",2023/10/30 14:00,111.2178802,27.38137054,22.1,Sunny,0,0.85
"湖南省, 中国",2023/10/30 15:00,111.2178802,27.38137054,22.35,Sunny,0,1.1
"湖南省, 中国",2023/10/30 16:00,111.2178802,27.38137054,22.06,Sunny,0,1.61
"湖南省, 中国",2023/10/30 17:00,111.2178802,27.38137054,20.6,Sunny,0,2.01
"湖南省, 中国",2023/10/30 18:00,111.2178802,27.38137054,19.9,Sunny,0,1.66
"湖南省, 中国",2023/10/30 19:00,111.2178802,27.38137054,16.56,Sunny,0,1.43
"湖南省, 中国",2023/10/30 20:00,111.2178802,27.38137054,15.06,Sunny,0,1.1
"湖南省, 中国",2023/10/30 21:00,111.2178802,27.38137054,15.45,Sunny,0,0.57
"湖南省, 中国",2023/10/30 22:00,111.2178802,27.38137054,14.81,Sunny,0,0.5
"湖南省, 中国",2023/10/30 23:00,111.2178802,27.38137054,14.15,Sunny,0,0.72
"湖南省, 中国",2023/10/31 0:00,111.2178802,27.38137054,13.66,Sunny,0,0.45
"湖南省, 中国",2023/10/31 1:00,111.2178802,27.38137054,14.2,Sunny,0,0.22
"湖南省, 中国",2023/10/31 2:00,111.2178802,27.38137054,14,Sunny,0,0.1
"湖南省, 中国",2023/10/31 3:00,111.2178802,27.38137054,12.91,Sunny,0,0.8
"湖南省, 中国",2023/10/31 4:00,111.2178802,27.38137054,12.6,Sunny,0,0.51
"湖南省, 中国",2023/10/31 5:00,111.2178802,27.38137054,13.06,Sunny,0,0
"湖南省, 中国",2023/10/31 6:00,111.2178802,27.38137054,15.4,Sunny,0,0.5
